unix,player_elo,opp_elo,opp_name,opp_30d,elo_diff,color,player_acc,opp_acc,acc_diff,won,num_reque,time_since_prev,opp_num_reque,opp_time_since_prev
1697233780,1189,1192,Daniel_Legui,330,-3,True,62.11,80.99,-18.879999999999995,0.0,2,198,0,1986
1697234091,1181,1211,joppiedje,19,-30,False,74.35,72.14,2.2099999999999937,1.0,3,311,0,225924
1697234383,1190,1256,BluePharaohs,107,-66,True,65.02,82.81,-17.790000000000006,0.0,4,292,2,294
1697235500,1183,1228,marksharkyshark,189,-45,True,59.7,59.68,0.020000000000003126,1.0,5,1117,7,1229
1697235922,1192,1221,sky_walker_1,272,-29,False,67.45,78.03,-10.579999999999998,0.0,6,422,2,581
1697236867,1185,1186,Alexxsid7,44,-1,False,66.67,57.03,9.64,1.0,7,945,6,950
1697237759,1193,1230,U_A_11,205,-37,True,73.43,77.17,-3.739999999999995,0.0,8,892,0,10096
1697238458,1186,1152,pericoperolas,359,34,True,75.79,69.68,6.109999999999999,1.0,9,699,8,724
1697238926,1193,1169,alfonsosevilla,168,24,True,83.28,68.42,14.86,1.0,10,468,19,467
1697239815,1200,1249,muhersi,608,-49,False,69.71,73.08,-3.3700000000000045,0.0,11,889,1,949
1697240341,1193,1241,T0GS,98,-48,False,76.25,78.12,-1.8700000000000045,,12,526,13,524
1697241405,1194,1157,VenZoeNob,77,37,False,67.25,66.04,1.2099999999999937,1.0,13,1064,2,1062
1697242531,1201,1264,leubeard,409,-63,True,74.78,82.44,-7.659999999999997,0.0,14,1126,0,6229
1697242649,1194,1132,PrPatriota,186,62,True,78.73,83.94,-5.209999999999994,0.0,15,118,11,125
1697243336,1185,1145,FoodWRLD,270,40,True,70.68,67.61,3.0700000000000074,1.0,16,687,5,847
1697243814,1192,1265,daniel128,86,-73,False,71.38,80.51,-9.13000000000001,0.0,17,478,6,569
1697244646,1186,1156,therealok,131,30,False,59.9,58.11,1.7899999999999991,1.0,18,832,1,833
1697245247,1193,1218,Cloud15637,50,-25,True,84.27,91.07,-6.799999999999997,0.0,19,601,1,562
1697245826,1186,1193,filipigt1,778,-7,True,75.87,68.73,7.140000000000001,1.0,20,579,3,596
1697246549,1194,1200,kappawakka,42,-6,True,65.98,67.9,-1.9200000000000017,0.0,21,723,0,51638
1697247111,1186,1207,thehawk33_b,38,-21,False,62.55,77.51,-14.960000000000008,0.0,22,562,1,564
1697248299,1178,1201,JohnnyBoyFischer,96,-23,True,76.08,67.42,8.659999999999997,1.0,23,1188,0,27340
1697249260,1187,1161,selangkanganphiton,77,26,True,63.34,59.3,4.040000000000006,1.0,24,961,0,44807
1697249840,1194,1231,MiahBit,8,-37,False,29.09,47.98,-18.889999999999997,0.0,25,580,0,606837
1697250048,1187,1260,IGotTooManyPawns,792,-73,False,71.64,64.22,7.420000000000002,1.0,26,208,3,210
1697250452,1197,1123,elvistified,162,74,False,72.0,76.86,-4.859999999999999,0.0,27,404,0,87976
1697250887,1187,1164,spiche85,49,23,True,68.81,74.43,-5.6200000000000045,0.0,28,435,0,861685
1697251453,1178,1274,SirjanSinghR,4,-96,True,69.65,69.78,-0.12999999999999545,0.0,29,566,0,21963
1697252403,1172,1195,Diabloto,136,-23,True,82.85,77.26,5.589999999999989,1.0,30,950,0,298983
1697253805,1181,1181,2dgirlsarebestgirls,1,0,False,74.51,69.12,5.390000000000001,1.0,0,1402,0,0
1697254597,1189,1168,tangoedknight,111,21,False,49.5,65.79,-16.290000000000006,0.0,1,792,4,791
1697254814,1181,1151,ratminer,133,30,True,71.45,82.73,-11.280000000000001,0.0,2,217,0,179688
1697254928,1172,1160,vignesh693,366,12,True,88.92,70.1,18.820000000000007,1.0,3,114,3,117
1697255611,1180,1124,TheLiccInDm,43,56,False,72.81,74.83,-2.019999999999996,,4,683,0,181648
1697256237,1179,1160,Thyrandaal,436,19,True,81.8,69.96,11.840000000000003,1.0,5,626,3,800
1697257235,1187,1245,rammalichy,491,-58,False,79.28,67.16,12.120000000000005,1.0,6,998,2,979
1697259025,1196,1236,Kimbery,34,-40,False,55.76,51.34,4.419999999999995,,0,1790,0,4195
1697259510,1197,1214,DSP_Chess,54,-17,False,79.36,68.28,11.079999999999998,1.0,1,485,4,485
1697302832,1205,1127,Artimuth,212,78,True,64.34,66.61,-2.269999999999996,0.0,0,43322,21,849
1697302927,1195,1261,Akara14,236,-66,True,72.73,84.41,-11.679999999999993,0.0,1,95,2,229
1697303952,1188,1190,JanosAttila,261,-2,True,78.99,75.9,3.089999999999989,1.0,2,1025,0,3025
1697304288,1196,1246,jabeler,96,-50,False,76.93,64.41,12.52000000000001,1.0,3,336,2,245
1697304839,1205,1145,TimeIssUp,45,60,True,78.96,67.67,11.289999999999992,1.0,4,551,4,635
1697305961,1212,1162,dalding,129,50,False,76.0,85.06,-9.060000000000002,0.0,5,1122,1,1093
1697306635,1203,1270,Fif0u35,37,-67,True,68.53,76.1,-7.569999999999993,0.0,6,674,0,21764
1697306995,1197,1213,Vladice,149,-16,False,66.95,82.28,-15.329999999999998,0.0,7,360,2,795
1697307489,1189,1214,Mvperes,71,-25,False,67.03,63.67,3.3599999999999994,1.0,8,494,0,58792
1697308288,1198,1207,5moveblunderqueen,144,-9,False,73.97,61.94,12.030000000000001,1.0,9,799,7,783
1697309370,1206,1178,Benjiiiee,132,28,True,66.88,70.14,-3.260000000000005,0.0,10,1082,2,1022
1697310215,1197,1280,Homik27,133,-83,True,76.55,83.87,-7.320000000000007,0.0,11,845,0,4205
1697311128,1191,1187,ArtyomSmbatyan,128,4,False,74.38,79.8,-5.420000000000002,1.0,12,913,0,22660
1697311837,1199,1210,qwadstry1,319,-11,False,77.3,69.99,7.310000000000002,1.0,13,709,1,707
1697311958,1207,1192,Ma423,286,15,True,90.08,67.86,22.22,1.0,14,121,0,2519
1697312690,1215,1264,Fritz1967,92,-49,False,70.02,81.6,-11.579999999999998,0.0,15,732,0,350921
1697313084,1208,1235,silverburst222,573,-27,False,63.28,51.19,12.090000000000003,1.0,16,394,5,407
1697313275,1217,1238,hassan_khan_dev,249,-21,True,84.04,72.56,11.480000000000004,1.0,17,191,2,1053
1697313650,1225,1220,Obaiiiiiii,219,5,True,86.45,80.44,6.010000000000005,1.0,18,375,1,906
1697314821,1233,1240,Surfinn,79,-7,False,76.69,83.43,-6.740000000000009,0.0,19,1171,20,1137
1697315216,1225,1250,Nihaal_Pannala_Pro,972,-25,False,72.27,80.26,-7.990000000000009,0.0,20,395,13,403
1697315613,1218,1171,pinetreelee,332,47,True,66.19,71.23,-5.040000000000006,0.0,21,397,0,3579
1697316011,1209,1251,guzman1978,82,-42,True,72.17,82.82,-10.649999999999991,0.0,22,398,0,9319
1697316493,1202,1218,Aspirateur2000,47,-16,True,76.84,68.05,8.790000000000006,1.0,23,482,8,492
1697317526,1210,1217,Ur_Mom_LoL25,117,-7,True,62.58,74.51,-11.930000000000007,0.0,24,1033,0,15509
1697318040,1202,1194,FrenchLeo,643,8,False,70.23,59.49,10.740000000000002,1.0,25,514,1,524
1697319081,1210,1221,age1988,252,-11,False,73.24,76.01,-2.7700000000000102,0.0,26,1041,1,1055
1697319174,1202,1174,etquiscustodiet,5,28,True,63.64,86.86,-23.22,0.0,27,93,0,33616
1697319547,1193,1273,mikeyp09,202,-80,False,75.23,91.72,-16.489999999999995,0.0,28,373,2,386
1697319660,1187,1226,paulomilton,24,-39,True,70.67,79.48,-8.810000000000002,0.0,29,113,0,496143
1697319917,1180,1124,mate281,354,56,False,68.01,80.42,-12.409999999999997,0.0,30,257,0,5823
1697320233,1171,1200,vytautaslalas,204,-29,False,46.97,53.41,-6.439999999999998,0.0,31,316,1,318
1697320370,1164,1132,KingE16,259,32,False,55.94,54.68,1.259999999999998,0.0,32,137,0,2758
1697320526,1155,1194,dangitdave68,3,-39,True,38.7,47.53,-8.829999999999998,0.0,33,156,2,213
1697321032,1148,1131,Omuzdas,472,17,True,70.53,65.0,5.530000000000001,1.0,34,506,2,525
1697321366,1156,1176,juric69,336,-20,True,66.91,81.48,-14.570000000000007,0.0,35,334,6,142
1697321851,1148,1111,PerilousPircman,72,37,False,71.46,60.91,10.549999999999997,1.0,36,485,0,175739
1697322627,1155,1139,syedwaheedulhaq,188,16,False,67.25,70.74,-3.489999999999995,0.0,37,776,0,1770
1697322710,1147,1245,ajase,57,-98,True,83.05,60.95,22.099999999999994,1.0,38,83,0,23993
1697322968,1157,1186,ihatebodhi,66,-29,False,82.97,70.35,12.620000000000005,1.0,39,258,0,56047
1697323740,1166,1265,DanielBamAzevedo,198,-99,True,64.43,73.23,-8.799999999999997,0.0,40,772,0,418088
1697324109,1160,1114,YNS999,438,46,False,56.88,57.83,-0.9499999999999957,1.0,41,369,1,396
1697324209,1167,1134,owt92,23,33,True,69.96,92.81,-22.85000000000001,0.0,42,100,3,611
1697324737,1158,1153,POLLOchess89,151,5,False,74.52,67.25,7.269999999999996,1.0,43,528,0,1336
1697325269,1166,1129,ale27962,50,37,False,79.18,68.27,10.91000000000001,1.0,44,532,0,20697
1697341597,1173,1184,GabdullaKadyr,186,-11,True,84.86,98.11,-13.25,0.0,0,16328,2,65
1697341848,1165,1205,hieunguyenzz,173,-40,False,65.7,89.93,-24.230000000000004,0.0,1,251,0,39818
1697342173,1158,1173,sayi_95,113,-15,True,54.64,65.35,-10.709999999999994,0.0,2,325,2,322
1697342465,1150,1200,arundeepti,450,-50,True,69.4,74.51,-5.109999999999999,0.0,3,292,2,293
1697343346,1143,1131,enterrant,97,12,True,70.15,61.88,8.270000000000003,1.0,4,881,2,902
1697352174,1151,1194,akshank,150,-43,False,78.03,69.84,8.189999999999998,1.0,0,8828,0,2674
1697403984,1160,1172,TerraXerica,38,-12,False,71.53,64.71,6.820000000000007,1.0,0,51810,0,6579
1697404593,1168,1178,TsionVidal,272,-10,False,64.34,56.73,7.6100000000000065,1.0,1,609,0,2360
1697405658,1176,1170,Incredulousjester,142,6,True,73.36,71.85,1.5100000000000051,1.0,2,1065,0,3084
1697406176,1184,1136,zomb000,6,48,False,84.08,79.06,5.019999999999996,1.0,3,518,0,197449
1697407212,1191,1157,jcmora_703,88,34,False,79.74,71.08,8.659999999999997,1.0,4,1036,0,116165
1697408316,1198,1161,DonEladioCartel,96,37,True,83.51,81.9,1.6099999999999994,,5,1104,8,1132
1697408749,1197,1155,Aemond1,499,42,True,84.79,68.25,16.540000000000006,1.0,6,433,1,472
1697410801,1204,1157,kafloripa,257,47,True,92.17,86.96,5.210000000000008,1.0,0,2052,5,861
1697411728,1211,1198,aloull,457,13,False,77.88,82.73,-4.8500000000000085,1.0,1,927,33,676
1697412456,1219,1185,JAIDEEPI450,431,34,True,78.31,85.21,-6.8999999999999915,0.0,2,728,5,700
1697412635,1210,1229,mshlomo,316,-19,False,78.11,68.25,9.86,1.0,3,179,0,6567
1697413682,1218,1236,Hobblinder,64,-18,False,71.39,69.7,1.6899999999999977,0.0,4,1047,0,1427
1697413867,1210,1128,ericci123,91,82,True,77.67,65.96,11.710000000000008,1.0,5,185,2,283
1697414284,1216,1235,Cavallosullaregina2023,14,-19,False,77.96,79.07,-1.1099999999999994,1.0,6,417,1,406
1697415395,1224,1189,jamescox1964,256,35,True,72.43,61.85,10.580000000000005,1.0,7,1111,1,1035
1697416367,1231,1191,Rei_Perdido,193,40,False,71.99,67.05,4.939999999999998,1.0,8,972,0,25124
1697417625,1238,1273,Kadzuke,76,-35,False,44.0,55.99,-11.990000000000002,0.0,0,1258,0,46160
1697418296,1231,1232,Zeiko13,34,-1,True,74.94,65.09,9.849999999999994,1.0,1,671,0,260383
1697420960,1239,1276,ejpacific,108,-37,True,83.86,81.07,2.7900000000000063,,0,2664,1,1224
1697421537,1240,1281,ElCapi88,97,-41,True,79.74,72.48,7.259999999999991,1.0,1,577,0,3255
1697422831,1249,1259,bbennettpe,233,-10,True,70.31,67.09,3.219999999999999,1.0,0,1294,4,1232
1697423401,1257,1378,FoolofaTook99,282,-121,False,65.32,74.47,-9.150000000000006,0.0,1,570,1,431
1697424339,1252,1203,Alexxsid7,189,49,True,65.98,67.22,-1.2399999999999949,0.0,2,938,8,945
1697425045,1243,1175,darphatak,11,68,False,75.09,64.68,10.409999999999997,1.0,3,706,0,175977
1697425302,1249,1316,theMaggid,588,-67,False,76.95,85.33,-8.379999999999995,0.0,4,257,5,230
1697425993,1243,1267,TDJHOLDER,28,-24,True,82.34,74.52,7.820000000000007,1.0,5,691,1,697
1697426463,1252,1203,GeorgePono,589,49,False,80.9,69.74,11.16000000000001,1.0,6,470,1,1219
1697427712,1267,1345,KingOfArg,165,-78,False,61.03,71.84,-10.810000000000002,0.0,7,1249,0,17640
1697428790,1261,1302,Woody52,115,-41,True,71.72,63.64,8.079999999999998,1.0,8,1078,0,3815
1697428899,1270,1279,Caesar387,253,-9,True,89.14,69.24,19.900000000000006,1.0,9,109,0,10444
1697429926,1278,1181,Pablo2729,500,97,True,79.01,82.06,-3.049999999999997,,10,1027,0,11315
1697430309,1276,1355,belamiii,58,-79,True,71.14,81.9,-10.760000000000005,0.0,11,383,2,544
1697430538,1270,1265,Bashkim59,146,5,False,70.14,95.61,-25.47,0.0,12,229,1,237
1697431075,1262,1265,zji73,165,-3,True,48.03,54.55,-6.519999999999996,0.0,13,537,1,654
1697431546,1254,1246,fanaticrmrez,374,8,True,64.49,59.59,4.8999999999999915,1.0,14,471,0,3579
1697431966,1262,1209,CaTasTr0ph1,195,53,False,64.84,74.91,-10.069999999999993,0.0,15,420,2,382
1697432863,1253,1215,SpRathore7,183,38,True,71.62,80.63,-9.009999999999991,0.0,16,897,0,8324
1697433821,1244,1240,Kevinulemsee,77,4,False,80.58,77.52,3.0600000000000023,1.0,17,958,0,32334
1697435133,1252,1254,thepunkrocketeer,71,-2,False,55.67,73.44,-17.769999999999996,0.0,0,1312,3,390
1697435878,1244,1252,CaptainBurritos,319,-8,True,63.47,72.92,-9.450000000000003,0.0,1,745,0,35029
1697436799,1236,1253,Spichtis,219,-17,False,87.55,88.25,-0.7000000000000028,,2,921,0,126724
1697437441,1236,1163,robertbillups,916,73,True,77.93,73.17,4.760000000000005,1.0,3,642,10,634
1697439579,1242,1156,itsSupa,273,86,False,61.0,60.45,0.5499999999999972,0.0,0,2138,4,600
1697439790,1232,1151,choarier23,386,81,False,44.76,60.77,-16.010000000000005,0.0,1,211,0,36719
1697440421,1222,1262,mckizzle498,69,-40,True,76.53,83.78,-7.25,0.0,2,631,0,170770
1697440830,1215,1243,YaserNasrallah,44,-28,True,71.97,58.1,13.869999999999997,1.0,3,409,11,413
1697441251,1224,1208,ankush007039,70,16,True,77.57,85.98,-8.41000000000001,0.0,4,421,1,618
1697441734,1216,1223,Paulyponie,64,-7,True,53.9,60.44,-6.539999999999999,0.0,5,483,0,218776
1697442596,1208,1211,Smollpp69420,94,-3,False,85.56,79.16,6.400000000000006,1.0,6,862,1,928
1697443346,1216,1289,BlunderLass,216,-73,False,76.81,68.87,7.939999999999998,1.0,7,750,7,764
1697444060,1226,1320,Roadking-Man,420,-94,False,84.65,68.52,16.13000000000001,1.0,8,714,0,153017
1697445837,1236,1303,Marek19790727,169,-67,True,71.91,66.76,5.1499999999999915,1.0,0,1777,0,11712
1697446852,1246,1247,schezswaaan,37,-1,False,83.72,64.89,18.83,1.0,1,1015,0,52863
1697447496,1254,1340,I_LyriS,76,-86,False,64.75,59.52,5.229999999999997,1.0,2,644,1,618
1697448679,1264,1256,gdetelinov,154,8,False,62.03,73.34,-11.310000000000002,0.0,3,1183,0,8700
1697449414,1256,1216,The_LZA,37,40,True,75.34,66.11,9.230000000000004,1.0,4,735,0,8165
1697485133,1263,1268,SDHubs,91,-5,True,78.81,72.45,6.359999999999999,0.0,0,35719,4,1216
1697485880,1255,1263,Caesar387,255,-8,False,62.5,62.43,0.07000000000000028,0.0,1,747,1,824
1697486795,1247,1212,paul12794,106,35,False,73.37,77.68,-4.310000000000002,,2,915,0,18752
1697487261,1246,1212,bobonthetop,653,34,True,80.12,72.97,7.150000000000006,1.0,3,466,2,497
1697488198,1253,1227,Igor_Gomes,124,26,True,83.11,73.45,9.659999999999997,1.0,4,937,0,12733
1697489098,1260,1230,jacobjong,94,30,True,72.48,74.82,-2.339999999999989,,5,900,3,1008
1697491478,1259,1219,evan4945,9,40,False,70.15,68.3,1.8500000000000085,1.0,0,2380,1,827
1697491685,1266,1293,darthgaber93,128,-27,False,50.04,85.98,-35.940000000000005,0.0,1,207,1,364
1697492499,1259,1255,CrowKow,269,4,False,76.25,71.46,4.790000000000006,1.0,2,814,0,1599
1697493418,1267,1278,freak51,224,-11,True,77.76,83.48,-5.719999999999999,0.0,3,919,7,912
1697494098,1259,1211,RyuKyuShogun,418,48,True,76.03,80.74,-4.709999999999994,,4,680,0,10298
1697494268,1258,1265,aaandreic,147,-7,False,68.96,53.15,15.809999999999995,1.0,5,170,17,171
1697494722,1266,1228,RussianBearEnjoyer,941,38,True,58.57,63.68,-5.109999999999999,0.0,6,454,0,1555
1697495179,1257,1205,vivyehn,96,52,False,75.6,68.2,7.3999999999999915,1.0,7,457,0,2209
1697496264,1264,1273,Jomisan,160,-9,False,70.66,73.52,-2.8599999999999994,0.0,8,1085,1,1114
1697496692,1256,1182,ruycavichioli,159,74,True,61.64,82.03,-20.39,0.0,9,428,0,11408
1697497366,1246,1231,PumpkinForce,73,15,True,84.68,72.72,11.960000000000008,1.0,10,674,2,717
1697497856,1254,1299,saber2345,83,-45,False,78.66,78.75,-0.09000000000000341,1.0,11,490,0,172504
1697498987,1263,1293,jsstein,41,-30,False,73.85,71.1,2.75,1.0,12,1131,0,103245
1697499581,1272,1251,TerryBrennan54,149,21,False,58.84,73.23,-14.39,0.0,13,594,0,1952
1697499907,1264,1263,sistvan14,207,1,True,64.71,78.17,-13.460000000000008,0.0,14,326,5,343
1697501113,1256,1207,Crunch_Lucid,145,49,True,61.14,67.66,-6.519999999999996,1.0,15,1206,0,4073
1697501838,1263,1268,1963chris,145,-5,False,77.27,76.7,0.5699999999999932,0.0,16,725,7,709
1697502316,1255,1219,148eliyahu,53,36,True,84.68,71.82,12.860000000000014,1.0,17,478,1,492
1697503351,1262,1283,jcb774,170,-21,False,57.59,65.13,-7.539999999999992,0.0,18,1035,1,1054
1697504475,1254,1167,vladgp,352,87,False,59.6,62.4,-2.799999999999997,,19,1124,0,40617
1697505136,1252,1277,Brutaleo,194,-25,True,73.65,81.32,-7.6699999999999875,0.0,20,661,3,666
1697506123,1245,1286,vinnyrom,186,-41,True,83.42,83.18,0.23999999999999488,1.0,21,987,0,5428
1697506710,1254,1195,ClockBlock44,204,59,False,67.34,63.5,3.8400000000000034,1.0,22,587,2,531
1697507230,1261,1263,hb669,139,-2,False,65.62,57.83,7.790000000000006,1.0,23,520,1,528
1697508017,1269,1279,Yannie0608,37,-10,True,73.71,71.98,1.7299999999999898,1.0,24,787,0,7327
1697508345,1277,1181,goodluck000123,313,96,False,69.59,59.01,10.580000000000005,1.0,25,328,0,31166
1697508557,1283,1251,marbarbare,197,32,True,85.9,72.3,13.600000000000009,1.0,26,212,8,420
1697509527,1290,1295,dalopey,48,-5,False,79.22,73.07,6.150000000000006,1.0,27,970,0,2458
1697509739,1298,1245,UBeeg5985,22,53,True,68.97,82.33,-13.36,0.0,28,212,2,205
1697510378,1289,1270,Specatuuuu,33,19,False,48.07,62.81,-14.740000000000002,0.0,29,639,10,641
1697510993,1281,1273,tomtoroloche,149,8,False,68.44,74.92,-6.480000000000004,0.0,30,615,0,79878
1697511064,1273,1344,Agillus,349,-71,False,88.27,71.61,16.659999999999997,1.0,31,71,1,88
1697511909,1283,1319,KGUnrefuted,650,-36,True,44.73,61.36,-16.630000000000003,0.0,32,845,1,848
1697512831,1276,1324,reggiecidal,359,-48,True,59.33,64.29,-4.960000000000008,0.0,33,922,0,1540
1697513147,1269,1256,blakeofwilliam,26,13,False,75.35,65.1,10.25,1.0,34,316,19,354
1697513384,1277,1263,bbgr8t,9,14,True,74.93,67.06,7.8700000000000045,1.0,35,237,3,400
1697514000,1285,1316,ACCL28,234,-31,True,72.81,82.16,-9.349999999999994,0.0,36,616,2,607
1697514993,1278,1267,wesleylamboley,389,11,False,81.77,73.4,8.36999999999999,1.0,37,993,1,1009
1697515103,1286,1289,ahmadjumadil,159,-3,False,88.58,66.24,22.340000000000003,1.0,38,110,0,1534
1697515591,1294,1315,Nononononononoononono,63,-21,False,62.05,74.68,-12.63000000000001,0.0,39,488,3,484
1697516642,1286,1273,freak51,237,13,False,66.99,65.19,1.7999999999999972,1.0,40,1051,8,1053
1697516914,1294,1300,jimmyk1974,147,-6,True,73.3,51.56,21.739999999999995,1.0,41,272,2,251
1697519773,1302,1267,jsdegard,165,35,True,65.02,70.78,-5.760000000000005,0.0,0,2859,0,23085
1697520658,1293,1259,MJONL,216,34,True,77.02,63.63,13.389999999999993,1.0,1,885,0,30251
1697522692,1300,1340,thomasbailey12344677,127,-40,False,79.98,69.42,10.560000000000002,1.0,0,2034,1,1132
1697525104,1309,1285,Julien44220,62,24,True,82.64,69.77,12.870000000000005,1.0,0,2412,0,50086
1697526122,1316,1285,PhiladelNorte,99,31,True,57.91,71.48,-13.570000000000007,0.0,1,1018,0,178169
1697526780,1307,1442,ujawane-cs,929,-135,True,80.25,65.92,14.329999999999998,1.0,2,658,1,663
1697569669,1318,1299,profpirate4,22,19,False,77.73,63.45,14.280000000000001,1.0,0,42889,2,907
1697569913,1326,1325,guspo078,147,1,False,83.54,76.85,6.690000000000012,1.0,1,244,4,252
1697571165,1334,1299,Reddorian,275,35,True,79.22,83.27,-4.049999999999997,,0,1252,1,1242
1697572253,1333,1305,AmitBZ,194,28,False,67.73,75.67,-7.939999999999998,0.0,1,1088,0,1487
1697572488,1324,1431,wandersolima,12,-107,False,45.69,73.86,-28.17,0.0,2,235,0,349818
1697573647,1318,1329,alcesola,25,-11,False,78.81,86.49,-7.679999999999993,0.0,3,1159,0,2935
1697574724,1310,1264,AzazeelUnleashed,165,46,True,69.86,66.28,3.5799999999999983,1.0,4,1077,0,2255
1697575949,1317,1280,Hastrman01,77,37,False,69.46,76.55,-7.090000000000003,0.0,5,1225,5,1247
1697576925,1308,1318,ChokoIceBall,110,-10,True,83.32,76.94,6.3799999999999955,1.0,6,976,1,992
1697579964,1316,1340,rmkane3,85,-24,True,73.28,80.22,-6.939999999999998,0.0,0,3039,0,5258
1697580301,1309,1323,Aarc1995,336,-14,True,87.95,75.72,12.230000000000004,1.0,1,337,2,354
1697581634,1317,1264,yurii_muz,114,53,True,65.89,71.16,-5.269999999999996,0.0,0,1333,0,1317
1697582592,1308,1355,estebanlara10,142,-47,False,82.26,90.81,-8.549999999999997,0.0,1,958,0,5166
1697582963,1301,1327,James2496,360,-26,False,84.96,71.99,12.969999999999999,1.0,2,371,0,6665
1697583591,1310,1312,Blove6868,536,-2,True,75.54,80.65,-5.109999999999999,0.0,3,628,0,2557
1697584429,1302,1287,DarkCityStrings,419,15,False,73.29,64.54,8.75,1.0,4,838,0,1773
1697585715,1310,1357,ElevatorBoy,136,-47,True,78.21,74.62,3.589999999999989,,0,1286,0,9104
1697585928,1311,1330,malw3,266,-19,False,84.46,66.47,17.989999999999995,1.0,1,213,4,212
1697586801,1319,1373,Vanold13,122,-54,False,62.8,81.91,-19.11,0.0,2,873,1,943
1697587121,1312,1232,mrchuckstersmoking,158,80,False,75.77,58.73,17.04,1.0,3,320,0,14214
1697587872,1318,1353,MaziarZ,115,-35,True,67.51,83.75,-16.239999999999995,0.0,4,751,1,803
1697589045,1311,1301,Cbba64,76,10,True,79.47,79.16,0.3100000000000023,,5,1173,4,1230
1697589717,1311,1320,jakekauf1,185,-9,True,87.0,81.52,5.480000000000004,1.0,6,672,3,664
1697591491,1319,1340,Steppenwolf2025,265,-21,False,65.28,64.59,0.6899999999999977,0.0,0,1774,0,1569
1697592033,1311,1326,Ekim111,253,-15,False,80.5,71.89,8.61,1.0,1,542,12,550
1697593260,1319,1276,Daniel9054,217,43,False,73.14,81.24,-8.099999999999994,0.0,2,1227,3,1209
1697594039,1310,1303,SLM058,371,7,True,73.15,79.15,-6.0,0.0,3,779,4,813
1697594838,1302,1281,ajp2424,328,21,True,71.26,61.92,9.340000000000003,1.0,4,799,1,801
1697595965,1310,1344,LEVRAILEO,49,-34,True,78.6,81.04,-2.440000000000012,,5,1127,0,6214
1697596713,1311,1341,1e4d6,386,-30,False,72.43,81.43,-9.0,0.0,6,748,0,1690
1697597481,1304,1329,Rese4,240,-25,False,81.36,82.72,-1.3599999999999994,,7,768,0,16957
1697598709,1305,1223,RafaelDiaz-Tushman,172,82,False,58.19,55.14,3.049999999999997,1.0,8,1228,0,1705
1697601457,1311,1345,Pineappoley1,158,-34,True,75.92,85.29,-9.370000000000005,0.0,0,2748,0,35271
1697601782,1304,1335,samyang_au,213,-31,True,91.26,72.3,18.960000000000008,1.0,1,325,0,21247
1697602134,1313,1340,colinrm,3,-27,False,83.88,75.04,8.83999999999999,1.0,2,352,0,956581
1697603495,1322,1344,bdonrob,183,-22,False,61.57,71.29,-9.720000000000006,0.0,0,1361,0,28544
1697603590,1315,1233,Mkocuper,184,82,True,73.76,53.89,19.870000000000005,1.0,1,95,0,22763
1697604649,1321,1283,Frank4chezz,291,38,False,69.37,72.57,-3.1999999999999886,1.0,2,1059,3,1071
1697607966,1328,1240,9ballJohnny,158,88,False,74.44,82.6,-8.159999999999997,0.0,0,3317,0,2897
1697608579,1318,1355,Mirimo95,315,-37,True,70.63,78.72,-8.090000000000003,0.0,1,613,0,2901
1697609455,1311,1335,paulus336,148,-24,True,67.71,79.81,-12.100000000000009,0.0,2,876,0,48611
1697609696,1304,1261,Gambit_Balcera,1,43,False,57.3,75.04,-17.74000000000001,0.0,3,241,0,0
1697610363,1295,1333,StateMax,96,-38,False,75.02,85.36,-10.340000000000003,0.0,4,667,0,24863
1697611113,1288,1335,Tonykowski,113,-47,True,70.65,76.73,-6.079999999999998,1.0,5,750,0,64974
1697611884,1297,1285,nickm100,106,12,True,69.53,63.26,6.270000000000003,1.0,6,771,19,847
1697613067,1305,1232,manakoru,227,73,True,62.08,66.28,-4.200000000000003,0.0,7,1183,3,908
1697613177,1295,1260,sybase2273,241,35,False,71.24,92.99,-21.75,0.0,8,110,2,114
1697614051,1286,1273,sumehr,446,13,True,54.8,56.89,-2.0900000000000034,0.0,9,874,1,945
1697614108,1278,1229,sakshamgupta05,622,49,False,85.67,67.9,17.769999999999996,1.0,10,57,3,56
1697614901,1285,1242,Olly1380,212,43,False,72.71,78.08,-5.3700000000000045,0.0,11,793,0,37418
1697615049,1276,1204,lbasharan,55,72,True,78.59,59.34,19.25,1.0,12,148,0,34902
1697616027,1282,1280,Sujaybabu,232,2,True,68.9,78.52,-9.61999999999999,0.0,13,978,4,1006
1697616927,1274,1355,GhostBastrds,121,-81,False,74.76,68.09,6.670000000000002,1.0,14,900,0,50136
1697618220,1284,1271,williamfelixsihotang,202,13,False,74.29,72.37,1.9200000000000017,1.0,0,1293,3,1190
1697662394,1292,1210,Dreamers0,92,82,False,69.28,63.25,6.030000000000001,1.0,0,44174,0,17989
1697670034,1298,1339,mahammad444,225,-41,True,74.88,72.69,2.1899999999999977,,0,7640,0,26532
1697670987,1299,1272,nicoteves09,165,27,False,73.6,60.31,13.289999999999992,1.0,1,953,0,32174
1697671830,1306,1316,shashi_343,460,-10,True,85.91,69.27,16.64,1.0,2,843,2,96
1697672840,1314,1288,Guaracabuya,170,26,True,82.61,76.12,6.489999999999995,1.0,3,1010,3,920
1697673902,1321,1299,DerBebeto,45,22,False,87.91,73.19,14.719999999999999,1.0,4,1062,1,958
1697676089,1328,1381,Litvak49,154,-53,False,86.72,81.74,4.980000000000004,1.0,0,2187,0,5973
