unix,player_name,opp_name,player_elo,opp_elo,elo_diff,player_acc,opp_acc,acc_diff,color,x-ma5,x-ma20,opp_x-ma5,opp_x-ma20,won,num_reque,time_since_prev,prev_acc,prev_x-ma5,prev_x-ma20
1698975488,BIG_TONKA_T,Chuck4321,1531,1540,-9,56.76,70.81,-14.050000000000004,False,-2.0,12.950000000000045,3.0,,0.0,9,710,58.6,-9.799999999999955,-31.15000000000009
1698976736,BIG_TONKA_T,siva1256,1523,1482,41,65.43,66.7,-1.269999999999996,False,-6.0,-45.950000000000045,-4.400000000000091,-10.0,0.0,10,1248,56.76,-2.0,12.950000000000045
1698977394,BIG_TONKA_T,alan_iii,1514,1489,25,67.39,76.98,-9.590000000000003,True,-10.400000000000091,-39.049999999999955,-6.400000000000091,-2.0499999999999545,0.0,11,658,65.43,-6.0,-45.950000000000045
1698977716,BIG_TONKA_T,tuannguyen13,1505,1524,-19,76.63,71.41,5.219999999999999,False,-14.400000000000091,-3.349999999999909,1.599999999999909,-25.299999999999955,1.0,12,322,67.39,-10.400000000000091,-39.049999999999955
1698978436,BIG_TONKA_T,LexAndHub01,1513,1428,85,75.59,71.16,4.430000000000007,False,-4.2000000000000455,-98.75,-12.599999999999909,-32.90000000000009,1.0,13,720,76.63,-14.400000000000091,-3.349999999999909
1698979178,BIG_TONKA_T,picosisimo,1519,1540,-21,58.83,49.92,8.909999999999997,True,4.2000000000000455,13.950000000000045,7.7999999999999545,28.65000000000009,1.0,14,742,75.59,-4.2000000000000455,-98.75
1698980111,BIG_TONKA_T,MalePark,1527,1454,73,56.45,68.89,-12.439999999999998,True,11.400000000000091,-72.15000000000009,-12.799999999999955,-7.0,0.0,15,933,58.83,4.2000000000000455,13.950000000000045
1698980583,BIG_TONKA_T,Amboy57,1517,1528,-11,76.15,63.12,13.030000000000008,True,0.7999999999999545,1.849999999999909,2.7999999999999545,-18.15000000000009,1.0,16,472,56.45,11.400000000000091,-72.15000000000009
1698981686,BIG_TONKA_T,hoi_phalloi,1525,1507,18,64.7,66.68,-1.980000000000004,True,4.7999999999999545,-19.09999999999991,15.0,26.549999999999955,0.0,17,1103,76.15,0.7999999999999545,1.849999999999909
1698981984,BIG_TONKA_T,sijojosephkx,1517,1525,-8,68.49,79.67,-11.180000000000007,False,-4.0,-0.2999999999999545,6.0,-3.25,0.0,18,298,64.7,4.7999999999999545,-19.09999999999991
1698982618,BIG_TONKA_T,oraon007,1509,1598,-89,58.86,69.14,-10.280000000000001,False,-10.0,73.5,4.599999999999909,0.34999999999990905,0.0,19,634,68.49,-4.0,-0.2999999999999545
1698983231,BIG_TONKA_T,WombatDances,1503,1532,-29,55.6,67.35,-11.749999999999993,False,-11.200000000000045,8.650000000000091,-0.40000000000009095,-20.5,0.0,20,613,58.86,-10.0,73.5
1698983710,BIG_TONKA_T,galen378,1496,1461,35,63.5,78.79,-15.290000000000006,True,-14.0,-60.450000000000045,-1.0,-28.0,0.0,21,479,55.6,-11.200000000000045,8.650000000000091
1698984040,BIG_TONKA_T,x4po,1487,1443,44,60.33,81.8,-21.47,False,-15.400000000000091,-76.09999999999991,15.599999999999909,19.84999999999991,0.0,22,330,63.5,-14.0,-60.450000000000045
1698984561,BIG_TONKA_T,eguberman,1478,1497,-19,71.9,71.67,0.23000000000000398,True,-16.59999999999991,-19.65000000000009,-8.799999999999955,-8.0,1.0,23,521,60.33,-15.400000000000091,-76.09999999999991
1698984860,BIG_TONKA_T,CadeGoodrich,1486,1513,-27,75.2,64.49,10.710000000000008,True,-4.0,-1.2000000000000455,3.2000000000000455,4.150000000000091,1.0,24,299,71.9,-16.59999999999991,-19.65000000000009
1698985117,BIG_TONKA_T,sebinpark21,1495,1421,74,76.34,89.62,-13.280000000000001,False,6.599999999999909,-90.79999999999995,-12.400000000000091,-26.200000000000045,0.0,25,257,75.2,-4.0,-1.2000000000000455
1698986247,BIG_TONKA_T,bobbyd89,1485,1533,-48,72.15,67.8,4.3500000000000085,False,-1.2000000000000455,23.799999999999955,-7.0,-3.5499999999999545,1.0,26,1130,76.34,6.599999999999909,-90.79999999999995
1698986877,BIG_TONKA_T,anna_sav,1494,1469,25,64.78,70.92,-6.140000000000001,True,6.400000000000091,-38.40000000000009,-2.2000000000000455,-18.40000000000009,0.0,27,630,72.15,-1.2000000000000455,23.799999999999955
1698989029,BIG_TONKA_T,Jerikou,1485,1557,-72,80.36,85.61,-5.25,False,-4.0,51.549999999999955,-10.799999999999955,-22.75,0.0,0,2152,64.78,6.400000000000091,-38.40000000000009
1698989080,BIG_TONKA_T,geokr52,1479,1523,-44,69.24,96.39,-27.150000000000006,False,-8.599999999999909,20.15000000000009,3.0,8.599999999999909,0.0,1,51,80.36,-4.0,51.549999999999955
1698990287,BIG_TONKA_T,MagnusMemeson,1472,1507,-35,84.37,80.53,3.8400000000000034,True,-11.0,6.7000000000000455,11.200000000000045,35.40000000000009,1.0,2,1207,69.24,-8.599999999999909,20.15000000000009
1698992056,BIG_TONKA_T,jackedU711,1481,1449,32,82.95,74.74,8.210000000000008,False,-1.2000000000000455,-49.65000000000009,-2.599999999999909,10.75,1.0,0,1769,84.37,-11.0,6.7000000000000455
1698993793,BIG_TONKA_T,mheadrick,1488,1439,49,81.95,67.76,14.189999999999998,False,7.0,-58.799999999999955,-16.200000000000045,-36.75,1.0,0,1737,82.95,-1.2000000000000455,-49.65000000000009
1698996765,BIG_TONKA_T,nacccul003,1495,1457,38,74.41,67.64,6.769999999999996,False,12.0,-39.90000000000009,1.2000000000000455,13.849999999999909,1.0,0,2972,81.95,7.0,-58.799999999999955
1699031547,BIG_TONKA_T,1kodani,1502,1477,25,84.07,68.69,15.379999999999995,True,14.400000000000091,-19.049999999999955,-6.599999999999909,-43.549999999999955,1.0,0,34782,74.41,12.0,-39.90000000000009
1699034166,BIG_TONKA_T,thekobi,1510,1481,29,86.0,83.34,2.6599999999999966,True,14.799999999999955,-14.200000000000045,,,1.0,0,2619,84.07,14.400000000000091,-19.049999999999955
1699036051,BIG_TONKA_T,itlynch,1517,1481,36,63.65,70.79,-7.140000000000008,True,14.599999999999909,-14.200000000000045,,,0.0,0,1885,86.0,14.799999999999955,-14.200000000000045
1699037264,BIG_TONKA_T,bharathreddyg2,1508,1468,40,69.46,72.48,-3.0200000000000102,False,1.599999999999909,-26.34999999999991,-8.0,,0.0,1,1213,63.65,14.599999999999909,-14.200000000000045
1699038324,BIG_TONKA_T,FockBread,1499,1459,40,85.3,77.69,7.609999999999999,True,-8.200000000000045,-34.450000000000045,6.0,14.049999999999955,1.0,2,1060,69.46,1.599999999999909,-26.34999999999991
1699039430,BIG_TONKA_T,malw3,1506,1424,82,70.56,72.12,-1.5600000000000023,True,-2.0,-69.29999999999995,-7.2000000000000455,1.9500000000000455,0.0,3,1106,85.3,-8.200000000000045,-34.450000000000045
1699040645,BIG_TONKA_T,erenmucahit,1496,1488,8,75.18,79.74,-4.559999999999988,False,-9.200000000000045,-4.9500000000000455,7.0,-25.15000000000009,,4,1215,70.56,-2.0,-69.29999999999995
1699041122,BIG_TONKA_T,claudioras,1496,1464,32,67.1,75.98,-8.88000000000001,True,-5.0,-28.950000000000045,3.2000000000000455,-16.450000000000045,0.0,5,477,75.18,-9.200000000000045,-4.9500000000000455
1699042035,BIG_TONKA_T,GaloAUP,1487,1481,6,82.25,76.84,5.409999999999997,False,-9.799999999999955,-11.950000000000045,-6.400000000000091,-0.599999999999909,1.0,6,913,67.1,-5.0,-28.950000000000045
1699043334,BIG_TONKA_T,ThilliasMash,1495,1487,8,58.36,67.75,-9.39,False,-1.0,-6.7999999999999545,-12.400000000000091,-17.09999999999991,1.0,0,1299,82.25,-9.799999999999955,-11.950000000000045
1699044057,BIG_TONKA_T,RafaelMoura15,1503,1501,2,76.77,63.26,13.509999999999998,False,7.599999999999909,6.349999999999909,8.0,0.34999999999990905,1.0,1,723,58.36,-1.0,-6.7999999999999545
1699045178,BIG_TONKA_T,alex19456,1511,1541,-30,84.41,75.06,9.349999999999994,True,12.599999999999909,45.549999999999955,-6.400000000000091,-30.450000000000045,1.0,2,1121,76.77,7.599999999999909,6.349999999999909
1699046391,BIG_TONKA_T,sergeyms,1520,1457,63,84.84,78.85,5.990000000000009,False,16.799999999999955,-40.200000000000045,-14.200000000000045,-40.84999999999991,1.0,3,1213,84.41,12.599999999999909,45.549999999999955
1699046557,BIG_TONKA_T,M-N27,1527,1483,44,70.28,49.27,21.009999999999998,True,15.799999999999955,-15.849999999999909,-4.0,-13.599999999999909,1.0,4,166,84.84,16.799999999999955,-40.200000000000045
1699047579,BIG_TONKA_T,Jeanba211,1534,1486,48,81.91,72.14,9.769999999999996,True,15.0,-15.299999999999955,9.200000000000045,16.65000000000009,1.0,5,1022,70.28,15.799999999999955,-15.849999999999909
1699047860,BIG_TONKA_T,Butterfly0607,1541,1509,32,90.73,73.27,17.460000000000008,True,14.400000000000091,4.599999999999909,14.599999999999909,12.700000000000045,1.0,6,281,81.91,15.0,-15.299999999999955
1699048985,BIG_TONKA_T,Abdurahman88z,1548,1540,8,77.53,82.14,-4.609999999999999,False,14.0,31.799999999999955,12.200000000000045,32.15000000000009,0.0,7,1125,90.73,14.400000000000091,4.599999999999909
1699049894,BIG_TONKA_T,jontos1,1540,1529,11,69.03,72.01,-2.980000000000004,False,2.0,17.84999999999991,3.599999999999909,6.349999999999909,0.0,8,909,77.53,14.0,31.799999999999955
1699051011,BIG_TONKA_T,AHILB,1532,1590,-58,58.79,62.6,-3.8100000000000023,True,-7.0,76.65000000000009,4.7999999999999545,13.299999999999955,0.0,9,1117,69.03,2.0,17.84999999999991
1699051141,BIG_TONKA_T,DixonJones,1525,1620,-95,55.43,74.71,-19.279999999999994,False,-12.200000000000045,105.15000000000009,1.7999999999999545,20.450000000000045,0.0,10,130,58.79,-7.0,76.65000000000009
1699051716,BIG_TONKA_T,jackenyap,1519,1559,-40,83.82,77.71,6.109999999999999,False,-13.799999999999955,43.299999999999955,-8.799999999999955,18.549999999999955,1.0,11,575,55.43,-12.200000000000045,105.15000000000009
1699052492,BIG_TONKA_T,stoostoodoodoopants,1528,1492,36,75.12,80.73,-5.609999999999999,True,-0.7999999999999545,-24.59999999999991,-8.0,1.150000000000091,0.0,12,776,83.82,-13.799999999999955,43.299999999999955
1699053357,BIG_TONKA_T,Miodrag1234567,1519,1538,-19,73.67,79.96,-6.289999999999992,False,-5.599999999999909,21.299999999999955,5.599999999999909,-3.7000000000000455,0.0,13,865,75.12,-0.7999999999999545,-24.59999999999991
1699053835,BIG_TONKA_T,maximeb,1511,1546,-35,73.37,78.62,-5.25,False,-9.400000000000091,29.15000000000009,13.200000000000045,23.34999999999991,0.0,14,478,73.67,-5.599999999999909,21.299999999999955
1699054105,BIG_TONKA_T,milanmithbaokar,1504,1528,-24,,,,True,-12.200000000000045,10.900000000000091,-2.7999999999999545,-1.0499999999999545,0.0,15,270,73.37,-9.400000000000091,29.15000000000009
1699054981,BIG_TONKA_T,asd1968,1497,1475,22,67.68,66.53,1.1500000000000057,True,-14.799999999999955,-41.65000000000009,12.400000000000091,7.7999999999999545,1.0,16,876,,-12.200000000000045,10.900000000000091
1699055763,BIG_TONKA_T,danielbelaunde,1504,1505,-1,60.13,59.62,0.5100000000000051,True,-3.0,-12.049999999999955,-12.400000000000091,-24.0,1.0,17,782,67.68,-14.799999999999955,-41.65000000000009
1699056924,BIG_TONKA_T,Stepanjsem,1512,1486,26,66.45,67.78,-1.3299999999999983,True,6.400000000000091,-31.84999999999991,12.400000000000091,-6.900000000000091,0.0,18,1161,60.13,-3.0,-12.049999999999955
1699057596,BIG_TONKA_T,mikethemonkeyman89,1503,1459,44,79.75,84.86,-5.109999999999999,False,-1.0,-59.65000000000009,0.7999999999999545,-9.25,0.0,19,672,66.45,6.400000000000091,-31.84999999999991
1699058309,BIG_TONKA_T,Russbuss2,1494,1547,-53,82.88,70.96,11.920000000000002,False,-8.0,28.40000000000009,14.0,49.90000000000009,1.0,20,713,79.75,-1.0,-59.65000000000009
1699059145,BIG_TONKA_T,conorgolson,1503,1524,-21,76.67,83.72,-7.049999999999997,True,-0.20000000000004547,5.400000000000091,12.200000000000045,32.450000000000045,0.0,21,836,82.88,-8.0,28.40000000000009
1699059862,BIG_TONKA_T,whoyadaddy,1495,1453,42,91.1,80.47,10.629999999999995,False,-6.400000000000091,-64.79999999999995,12.200000000000045,2.0,1.0,22,717,76.67,-0.20000000000004547,5.400000000000091
1699060582,BIG_TONKA_T,KrasivMir,1502,1489,13,80.18,70.84,9.340000000000003,True,2.599999999999909,-27.90000000000009,17.40000000000009,-2.349999999999909,1.0,23,720,91.1,-6.400000000000091,-64.79999999999995
1699061711,BIG_TONKA_T,joelpennington,1510,1480,30,77.24,70.61,6.6299999999999955,False,9.200000000000045,-36.049999999999955,9.0,10.5,1.0,24,1129,80.18,2.599999999999909,-27.90000000000009
1699062759,BIG_TONKA_T,MoneyInDaBank96,1517,1543,-26,57.9,61.64,-3.740000000000002,False,11.599999999999909,27.799999999999955,-10.599999999999909,-7.9500000000000455,0.0,25,1048,77.24,9.200000000000045,-36.049999999999955
1699063044,BIG_TONKA_T,wyke1529,1510,1473,37,78.63,60.05,18.58,True,3.2000000000000455,-40.65000000000009,-4.7999999999999545,-21.59999999999991,1.0,26,285,57.9,11.599999999999909,27.799999999999955
1699064165,BIG_TONKA_T,Nera2,1517,1491,26,69.73,66.44,3.2900000000000063,True,5.7999999999999545,-21.09999999999991,21.799999999999955,,0.0,27,1121,78.63,3.2000000000000455,-40.65000000000009
1699065014,BIG_TONKA_T,fabiobarbosadesouzajunior,1508,1472,36,74.46,69.74,4.719999999999999,True,-4.400000000000091,-38.5,1.0,-15.25,1.0,28,849,69.73,5.7999999999999545,-21.09999999999991
1699065487,BIG_TONKA_T,Lhubert,1515,1501,14,78.83,68.35,10.480000000000004,True,1.599999999999909,-8.650000000000091,,,1.0,29,473,74.46,-4.400000000000091,-38.5
1699065845,BIG_TONKA_T,desparagus,1523,1506,17,63.49,75.65,-12.160000000000004,False,8.400000000000091,-3.5499999999999545,4.599999999999909,20.65000000000009,0.0,30,358,78.83,1.599999999999909,-8.650000000000091
1699066152,BIG_TONKA_T,ALYLE,1515,1475,40,75.23,88.79,-13.560000000000002,False,-0.599999999999909,-34.34999999999991,2.400000000000091,-22.75,0.0,31,307,63.49,8.400000000000091,-3.5499999999999545
1699066350,BIG_TONKA_T,MGL1000,1506,1549,-43,59.33,71.43,-12.100000000000009,True,-7.400000000000091,40.75,0.599999999999909,2.2999999999999545,0.0,32,198,75.23,-0.599999999999909,-34.34999999999991
1699067489,BIG_TONKA_T,29lvaro,1499,1420,79,71.2,68.07,3.1300000000000097,False,-12.599999999999909,-87.25,-7.0,8.200000000000045,,33,1139,59.33,-7.400000000000091,40.75
1699068562,BIG_TONKA_T,ironist25,1497,1542,-45,44.8,55.72,-10.920000000000002,False,-11.0,35.450000000000045,14.799999999999955,41.700000000000045,1.0,34,1073,71.2,-12.599999999999909,-87.25
1699068888,BIG_TONKA_T,shaggy3689,1506,1500,6,80.88,81.97,-1.0900000000000034,False,1.400000000000091,-6.650000000000091,-11.200000000000045,-7.2000000000000455,1.0,35,326,44.8,-11.0,35.450000000000045
1699070167,BIG_TONKA_T,HMCHESSHM,1514,1493,21,72.82,78.43,-5.610000000000014,True,9.599999999999909,-14.5,3.2000000000000455,8.75,0.0,0,1279,80.88,1.400000000000091,-6.650000000000091
1699071086,BIG_TONKA_T,Alex_333_777,1506,1496,10,75.53,85.06,-9.530000000000001,False,1.599999999999909,-11.599999999999909,4.7999999999999545,-5.099999999999909,0.0,1,919,72.82,9.599999999999909,-14.5
1699071784,BIG_TONKA_T,sinankhalili,1498,1506,-8,57.2,67.42,-10.219999999999999,True,-6.2000000000000455,-0.900000000000091,5.599999999999909,24.15000000000009,0.0,2,698,75.53,1.599999999999909,-11.599999999999909
1699072699,BIG_TONKA_T,Randallvreok,1490,1501,-11,77.74,77.66,0.0799999999999983,True,-12.799999999999955,-5.25,-1.7999999999999545,11.650000000000091,1.0,3,915,57.2,-6.2000000000000455,-0.900000000000091
1699073089,BIG_TONKA_T,AshelyLanae,1498,1455,43,70.06,59.28,10.780000000000001,True,-3.2000000000000455,-51.450000000000045,16.200000000000045,27.75,1.0,4,390,77.74,-12.799999999999955,-5.25
1699073703,BIG_TONKA_T,kechus23,1505,1526,-21,56.83,70.1,-13.269999999999996,True,5.599999999999909,19.450000000000045,10.599999999999909,8.5,0.0,5,614,70.06,-3.2000000000000455,-51.450000000000045
1699074755,BIG_TONKA_T,gustavor269,1497,1442,55,67.56,58.59,8.969999999999999,False,-0.599999999999909,-64.65000000000009,15.200000000000045,13.25,1.0,6,1052,56.83,5.599999999999909,19.450000000000045
1699075404,BIG_TONKA_T,can_l,1504,1476,28,85.75,72.62,13.129999999999995,False,5.2000000000000455,-30.75,-13.200000000000045,-17.0,1.0,7,649,67.56,-0.599999999999909,-64.65000000000009
1699077815,BIG_TONKA_T,hart-53,1511,1538,-27,78.93,85.11,-6.179999999999993,False,8.0,31.200000000000045,-7.400000000000091,-7.150000000000091,1.0,0,2411,85.75,5.2000000000000455,-30.75
1699081394,BIG_TONKA_T,Askar0315,1520,1478,42,83.87,81.78,2.0900000000000034,True,12.599999999999909,-28.950000000000045,-2.599999999999909,-11.099999999999909,1.0,0,3579,78.93,8.0,31.200000000000045
1699083040,BIG_TONKA_T,FireFlaye,1527,1497,30,58.1,73.21,-15.109999999999992,False,15.200000000000045,-10.799999999999955,-9.599999999999909,-20.75,0.0,0,1646,83.87,12.599999999999909,-28.950000000000045
1699083410,BIG_TONKA_T,YURITUKULI,1518,1529,-11,71.85,82.74,-10.89,True,2.0,21.15000000000009,6.7999999999999545,-19.84999999999991,0.0,1,370,58.1,15.200000000000045,-10.799999999999955
1699084365,BIG_TONKA_T,KaninYummy,1510,1543,-33,73.17,74.35,-1.1799999999999926,True,-7.2000000000000455,35.049999999999955,-2.2000000000000455,2.349999999999909,0.0,2,955,71.85,2.0,21.15000000000009
1699084768,BIG_TONKA_T,Advitiya259,1503,1538,-35,70.1,77.19,-7.090000000000003,True,-12.599999999999909,30.65000000000009,-12.599999999999909,-12.549999999999955,0.0,3,403,73.17,-7.2000000000000455,35.049999999999955
1699085402,BIG_TONKA_T,VasilyPurtov,1496,1520,-24,67.62,74.28,-6.659999999999997,False,-14.799999999999955,14.0,-7.400000000000091,13.400000000000091,0.0,4,634,70.1,-12.599999999999909,30.65000000000009
1699086593,BIG_TONKA_T,playwright68,1489,1438,51,68.19,66.63,1.5600000000000023,False,-14.200000000000045,-66.70000000000005,-4.599999999999909,-18.450000000000045,,5,1191,67.62,-14.799999999999955,14.0
1699086936,BIG_TONKA_T,keldmikkelsen,1488,1480,8,71.5,73.74,-2.239999999999995,True,-9.200000000000045,-23.799999999999955,,,1.0,6,343,68.19,-14.200000000000045,-66.70000000000005
1699087661,BIG_TONKA_T,theL30,1496,1491,5,83.74,74.64,9.099999999999994,True,1.599999999999909,-12.650000000000091,0.599999999999909,-7.7000000000000455,1.0,7,725,71.5,-9.200000000000045,-23.799999999999955
1699116481,BIG_TONKA_T,phamquangviet,1504,1492,12,75.56,86.14,-10.579999999999998,False,9.400000000000091,-12.0,9.200000000000045,40.200000000000045,0.0,0,28820,83.74,1.599999999999909,-12.650000000000091
1699116709,BIG_TONKA_T,AnSfalis,1496,1465,31,,,,False,1.400000000000091,-38.5,1.599999999999909,-14.299999999999955,0.0,1,228,75.56,9.400000000000091,-12.0
1699117668,BIG_TONKA_T,fruho,1487,1493,-6,70.17,76.31,-6.140000000000001,True,-7.2000000000000455,-9.150000000000091,-6.0,-19.65000000000009,0.0,2,959,,1.400000000000091,-38.5
1699118571,BIG_TONKA_T,tednottodd,1479,1458,21,74.71,86.92,-12.210000000000008,False,-13.400000000000091,-42.799999999999955,14.200000000000045,16.049999999999955,0.0,3,903,70.17,-7.2000000000000455,-9.150000000000091
1699118909,BIG_TONKA_T,caccola1,1471,1460,11,72.25,73.87,-1.6200000000000045,False,-16.40000000000009,-39.450000000000045,-6.2000000000000455,-12.950000000000045,1.0,4,338,74.71,-13.400000000000091,-42.799999999999955
1699119147,BIG_TONKA_T,Vgudapati,1479,1393,86,83.53,68.52,15.010000000000005,True,-3.400000000000091,-105.90000000000009,8.0,1.5499999999999545,1.0,5,238,72.25,-16.40000000000009,-39.450000000000045
1699119948,BIG_TONKA_T,EngrSBS,1485,1387,98,,,,True,4.7999999999999545,-111.25,15.400000000000091,48.049999999999955,0.0,6,801,83.53,-3.400000000000091,-105.90000000000009
1699120222,BIG_TONKA_T,drunknmster,1475,1524,-49,,,,True,-2.7999999999999545,27.25,-16.40000000000009,-53.15000000000009,0.0,7,274,,4.7999999999999545,-111.25
1699121035,BIG_TONKA_T,thalugyr,1468,1493,-25,75.29,83.28,-7.989999999999995,False,-7.599999999999909,-2.2999999999999545,9.200000000000045,,0.0,8,813,,-2.7999999999999545,27.25
1699121769,BIG_TONKA_T,DasRifftierchen,1461,1482,-21,69.68,64.29,5.390000000000001,True,-12.599999999999909,-11.150000000000091,14.599999999999909,16.0,1.0,9,734,75.29,-7.599999999999909,-2.2999999999999545
1699122814,BIG_TONKA_T,jkaway,1469,1519,-50,61.11,74.09,-12.980000000000004,True,-2.599999999999909,27.950000000000045,-5.599999999999909,-13.0,0.0,10,1045,69.68,-12.599999999999909,-11.150000000000091
1699123339,BIG_TONKA_T,mdkap,1462,1506,-44,80.99,71.96,9.030000000000001,False,-5.0,17.84999999999991,4.2000000000000455,22.450000000000045,1.0,11,525,61.11,-2.599999999999909,27.950000000000045
1699123647,BIG_TONKA_T,cocan13,1471,1520,-49,65.97,83.41,-17.439999999999998,False,4.7999999999999545,34.65000000000009,9.599999999999909,15.150000000000091,0.0,12,308,80.99,-5.0,17.84999999999991
1699124136,BIG_TONKA_T,Uppahpawn,1464,1496,-32,86.05,78.73,7.319999999999993,False,-1.400000000000091,13.349999999999909,-1.0,15.5,1.0,13,489,65.97,4.7999999999999545,34.65000000000009
1699124696,BIG_TONKA_T,nikraj85,1473,1461,12,79.02,78.04,0.9799999999999898,True,5.2000000000000455,-19.799999999999955,-5.7999999999999545,7.150000000000091,1.0,14,560,86.05,-1.400000000000091,13.349999999999909
1699125875,BIG_TONKA_T,UgoTheSlayr,1481,1463,18,68.69,78.31,-9.620000000000005,False,10.799999999999955,-16.700000000000045,-4.2000000000000455,-4.599999999999909,0.0,15,1179,79.02,5.2000000000000455,-19.799999999999955
1699126269,BIG_TONKA_T,jufebrown-tsai,1473,1541,-68,65.72,74.12,-8.400000000000006,False,0.599999999999909,62.450000000000045,8.799999999999955,21.25,0.0,16,394,68.69,10.799999999999955,-16.700000000000045
1699126416,BIG_TONKA_T,TheBestAtChess88,1467,1419,48,71.54,78.93,-7.390000000000001,True,-4.599999999999909,-58.450000000000045,-1.599999999999909,2.2999999999999545,0.0,17,147,65.72,0.599999999999909,62.450000000000045
1699127142,BIG_TONKA_T,chekers0,1458,1457,1,84.71,72.24,12.469999999999999,True,-12.400000000000091,-18.950000000000045,4.400000000000091,1.9500000000000455,1.0,18,726,71.54,-4.599999999999909,-58.450000000000045
1699127983,BIG_TONKA_T,GuyDisco,1466,1424,42,73.96,67.82,6.140000000000001,False,-3.0,-50.450000000000045,2.7999999999999545,-2.150000000000091,1.0,19,841,84.71,-12.400000000000091,-18.950000000000045
1699128978,BIG_TONKA_T,Jimmy3334,1473,1521,-48,66.12,73.04,-6.920000000000002,True,5.599999999999909,48.09999999999991,-0.40000000000009095,-25.65000000000009,0.0,20,995,73.96,-3.0,-50.450000000000045
1699129586,BIG_TONKA_T,quietly_confident,1466,1465,1,,,,True,0.0,-6.400000000000091,2.0,0.5499999999999545,1.0,21,608,66.12,5.599999999999909,48.09999999999991
1699130780,BIG_TONKA_T,Airforcetone,1474,1455,19,84.3,78.11,6.189999999999998,False,6.599999999999909,-15.75,15.200000000000045,,1.0,22,1194,,0.0,-6.400000000000091
1699131263,BIG_TONKA_T,b93333,1482,1480,2,85.48,70.01,15.469999999999999,True,9.799999999999955,9.099999999999909,-3.400000000000091,-11.849999999999909,1.0,23,483,84.3,6.599999999999909,-15.75
1699131833,BIG_TONKA_T,LeoLinsky,1490,1518,-28,71.19,87.64,-16.450000000000003,False,13.0,46.15000000000009,-1.0,-5.9500000000000455,0.0,24,570,85.48,9.799999999999955,9.099999999999909
1699132088,BIG_TONKA_T,saladin212,1483,1522,-39,64.26,77.99,-13.72999999999999,False,4.0,49.950000000000045,14.200000000000045,39.049999999999955,0.0,25,255,71.19,13.0,46.15000000000009
1699132262,BIG_TONKA_T,Leyubinks,1476,1522,-46,53.29,61.28,-7.990000000000002,True,-5.0,50.40000000000009,-0.599999999999909,-13.650000000000091,0.0,26,174,64.26,4.0,49.950000000000045
1699132624,BIG_TONKA_T,aguachuski,1469,1511,-42,49.2,55.37,-6.169999999999995,False,-11.0,39.700000000000045,5.599999999999909,0.599999999999909,0.0,27,362,53.29,-5.0,50.40000000000009
1699133529,BIG_TONKA_T,Eirik_Maartmann_Moe,1462,1469,-7,64.14,63.53,0.6099999999999994,False,-14.0,-2.0,5.0,-8.700000000000045,,28,905,49.2,-11.0,39.700000000000045
1699134206,BIG_TONKA_T,Barbradi,1462,1472,-10,79.22,91.96,-12.739999999999995,True,-8.400000000000091,0.9500000000000455,4.0,,0.0,29,677,64.14,-14.0,-2.0
1699135019,BIG_TONKA_T,frostnguyen2002,1454,1480,-26,75.26,77.14,-1.8799999999999955,True,-10.599999999999909,9.700000000000045,16.0,37.25,0.0,30,813,79.22,-8.400000000000091,0.9500000000000455
1699136120,BIG_TONKA_T,adum7558,1447,1420,27,70.55,70.55,0.0,False,-11.799999999999955,-49.549999999999955,-0.20000000000004547,0.900000000000091,1.0,31,1101,75.26,-10.599999999999909,9.700000000000045
1699136829,BIG_TONKA_T,peppaian,1454,1500,-46,68.89,75.39,-6.5,True,-1.7999999999999545,31.299999999999955,-0.40000000000009095,27.799999999999955,0.0,32,709,70.55,-11.799999999999955,-49.549999999999955
1699137466,BIG_TONKA_T,Rebolo707,1447,1433,14,88.89,82.42,6.469999999999999,False,-5.7999999999999545,-34.84999999999991,-16.0,-12.849999999999909,1.0,33,637,68.89,-1.7999999999999545,31.299999999999955
1699137978,BIG_TONKA_T,Bugac,1455,1475,-20,67.23,75.03,-7.799999999999997,True,3.599999999999909,8.049999999999955,-5.400000000000091,-11.5,0.0,34,512,88.89,-5.7999999999999545,-34.84999999999991
1699138646,BIG_TONKA_T,kp1975,1447,1462,-15,64.97,56.47,8.5,True,-3.0,-3.25,16.0,35.09999999999991,1.0,35,668,67.23,3.599999999999909,8.049999999999955
1699139713,BIG_TONKA_T,LovelyJubblyy,1455,1412,43,70.47,68.53,1.9399999999999977,False,3.400000000000091,-52.34999999999991,-2.599999999999909,-6.349999999999909,0.0,36,1067,64.97,-3.0,-3.25
1699140584,BIG_TONKA_T,SHAMR00K,1446,1431,15,71.24,79.32,-8.079999999999998,False,-4.0,-32.299999999999955,-9.400000000000091,-12.599999999999909,0.0,37,871,70.47,3.400000000000091,-52.34999999999991
1699140908,BIG_TONKA_T,atom_ha,1438,1444,-6,58.54,67.52,-8.979999999999997,False,-10.200000000000045,-18.299999999999955,-11.799999999999955,-27.450000000000045,0.0,38,324,71.24,-4.0,-32.299999999999955
1699141090,BIG_TONKA_T,Mobidck,1430,1445,-15,72.93,78.92,-5.989999999999995,True,-13.200000000000045,-15.5,-1.2000000000000455,10.0,0.0,39,182,58.54,-10.200000000000045,-18.299999999999955
